ticker,claim_type,claim,source_url,source_name,published_at,research_date,confidence,direction,notes
6488,next_platform,矽晶圓缺貨預期延續至明年，投信偷買認養,https://www.youtube.com/watch?v=6Zlek2Po_cc,郭哲榮分析師-摩爾證券投顧,2026-08-21,2026-09-13,0.4,positive,影片 6Zlek2Po_cc 自動萃取，未核實；入 evidence_ledger 前需人工確認
2454,governance,發行39億美元ECB，九成額度由輝達認購,https://www.youtube.com/watch?v=7LRtPdm2lU8,鈔錢部署–華視優選,2026-09-08,2026-09-13,0.55,positive,影片 7LRtPdm2lU8 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,new_capacity,明年資本支出上看1000億美元，惟受限設備/無塵室產能,https://www.youtube.com/watch?v=7LRtPdm2lU8,鈔錢部署–華視優選,2026-09-08,2026-09-13,0.5,positive,影片 7LRtPdm2lU8 自動萃取，未核實；入 evidence_ledger 前需人工確認
2360,eps_revision,明年EPS樂觀版本上看翻倍，受惠台積電/台達電/光通訊三引擎,https://www.youtube.com/watch?v=7LRtPdm2lU8,鈔錢部署–華視優選,2026-09-08,2026-09-13,0.5,positive,影片 7LRtPdm2lU8 自動萃取，未核實；入 evidence_ledger 前需人工確認
6146,other,沿用過去華為基地台高壓高溫測試技術複用至AI晶片測試,https://www.youtube.com/watch?v=7LRtPdm2lU8,鈔錢部署–華視優選,2026-09-08,2026-09-13,0.4,positive,影片 7LRtPdm2lU8 自動萃取，未核實；入 evidence_ledger 前需人工確認
6156,new_product_mix,台虹PTFE材料可能用於輝達Rubin Ultra/Feynman世代板材，惟尚未Final,https://www.youtube.com/watch?v=7kBCllpgVKM,鈔錢部署–華視優選,2026-09-01,2026-09-13,0.4,positive,影片 7kBCllpgVKM 自動萃取，未核實；入 evidence_ledger 前需人工確認
3653,new_product_mix,健策均熱片規格由一片升級兩片(甚至AMD考慮三片)，單價倍增帶動營收成長,https://www.youtube.com/watch?v=7kBCllpgVKM,鈔錢部署–華視優選,2026-09-01,2026-09-13,0.5,positive,影片 7kBCllpgVKM 自動萃取，未核實；入 evidence_ledger 前需人工確認
3324,order_visibility,雙鴻受惠輝達/AWS/Google水冷模組需求外溢,https://www.youtube.com/watch?v=7kBCllpgVKM,鈔錢部署–華視優選,2026-09-01,2026-09-13,0.45,positive,影片 7kBCllpgVKM 自動萃取，未核實；入 evidence_ledger 前需人工確認
3017,order_visibility,奇鋐切入AMD Helios機種，水冷板設計難度提高、量價齊升,https://www.youtube.com/watch?v=7kBCllpgVKM,鈔錢部署–華視優選,2026-09-01,2026-09-13,0.45,positive,影片 7kBCllpgVKM 自動萃取，未核實；入 evidence_ledger 前需人工確認
2301,eps_revision,光寶科今年EPS預估由8元跳升至10元,https://www.youtube.com/watch?v=8SMag48p2NQ,鈔錢部署–華視優選,2026-09-03,2026-09-13,0.35,positive,影片 8SMag48p2NQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
2308,eps_revision,台達電明年EPS估再成長5~6成，今年EPS約41元已滿載,https://www.youtube.com/watch?v=8SMag48p2NQ,鈔錢部署–華視優選,2026-09-03,2026-09-13,0.4,positive,影片 8SMag48p2NQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
2883,eps_revision,凱基金獲利年增率高、股價淨值比僅1.61，相對壽險股價位階低,https://www.youtube.com/watch?v=8SMag48p2NQ,鈔錢部署–華視優選,2026-09-03,2026-09-13,0.3,positive,影片 8SMag48p2NQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
0050,other,"0050五年/十年報酬率與波動率優於槓桿型正2 ETF(00631L),長期夏普比率更高",https://www.youtube.com/watch?v=9Fe_szGivZc,MVP財經生活頻道,2026-08-15,2026-09-13,0.5,neutral,影片 9Fe_szGivZc 自動萃取，未核實；入 evidence_ledger 前需人工確認
6156,new_product_mix,台虹PTFE材料可能用於輝達Rubin Ultra/Feynman世代板材，惟尚未Final（與9/1集重複）,https://www.youtube.com/watch?v=ApBzkrwPAvI,鈔錢部署–華視優選,2026-09-04,2026-09-13,0.4,positive,影片 ApBzkrwPAvI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,eps_revision,"2027年EPS看140元，PE 20至25倍對應2,700至2,800元甜甜價",https://www.youtube.com/watch?v=Bs55yATyOTo,鈔錢部署–華視優選,2026-08-15,2026-09-13,0.55,positive,影片 Bs55yATyOTo 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,order_visibility,CoWoS產能不足致部分AI晶片出貨遞延但訂單未消失,https://www.youtube.com/watch?v=Bs55yATyOTo,鈔錢部署–華視優選,2026-08-15,2026-09-13,0.5,neutral,影片 Bs55yATyOTo 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,order_visibility,"魏哲家親訪客戶的客戶確認AI晶圓需求真實性,台灣擴增約13條產線、美國承諾10~12座晶圓廠",https://www.youtube.com/watch?v=C4A-jhyFpoE,鈔錢部署–華視優選,2026-08-19,2026-09-13,0.55,positive,影片 C4A-jhyFpoE 自動萃取，未核實；入 evidence_ledger 前需人工確認
2327,order_visibility,村田(Murata)傳停供，被動元件族群(國巨/華新科/信昌電)迎轉單,https://www.youtube.com/watch?v=CRZGgo5PGh8,郭哲榮分析師-摩爾證券投顧,2026-09-11,2026-09-13,0.45,positive,影片 CRZGgo5PGh8 自動萃取，未核實；入 evidence_ledger 前需人工確認
2308,eps_revision,"去年獲利+7成,今年估+7成,明年估再+6成,7月營收年增47%",https://www.youtube.com/watch?v=DDPe6TCq19E,鈔錢部署–華視優選,2026-09-05,2026-09-13,0.5,positive,影片 DDPe6TCq19E 自動萃取，未核實；入 evidence_ledger 前需人工確認
2301,eps_revision,"今年EPS預估從8元跳升至10元帶動股價1個月大漲5成,惟營收成長仍低於上市櫃均值",https://www.youtube.com/watch?v=DDPe6TCq19E,鈔錢部署–華視優選,2026-09-05,2026-09-13,0.45,neutral,影片 DDPe6TCq19E 自動萃取，未核實；入 evidence_ledger 前需人工確認
6488,order_visibility,環球晶明年營收顯著增加、Q4(10-12月)發動缺貨行情,https://www.youtube.com/watch?v=DeJvfoJL6UQ,郭哲榮分析師-摩爾證券投顧,2026-08-05,2026-09-13,0.3,positive,影片 DeJvfoJL6UQ 自動萃取，未核實；入 evidence_ledger 前需人工確認
2408,eps_revision,南亞科今年法人估配息約32元，以600元計殖利率約5%,https://www.youtube.com/watch?v=E-yTZ1SB-Pk,鈔錢部署–華視優選,2026-08-25,2026-09-13,0.5,positive,影片 E-yTZ1SB-Pk 自動萃取，未核實；入 evidence_ledger 前需人工確認
2603,order_visibility,長榮美國線運價年增2.5-3倍，若荷姆茲海峽情勢持續熱度可延續,https://www.youtube.com/watch?v=E-yTZ1SB-Pk,鈔錢部署–華視優選,2026-08-25,2026-09-13,0.5,positive,影片 E-yTZ1SB-Pk 自動萃取，未核實；入 evidence_ledger 前需人工確認
5289,order_visibility,宜鼎於北京機器人展及上海AI展積極展示邊緣運算儲存裝置，深耕中國市場,https://www.youtube.com/watch?v=EsoPbOyB7rU,先探i投資,2026-08-28,2026-09-13,0.4,neutral,影片 EsoPbOyB7rU 自動萃取，未核實；入 evidence_ledger 前需人工確認
,other,台灣機器人硬體零組件廠（上銀、全球傳動、宇隆等）面臨大陸紅海價格競爭，長期基本面轉弱疑慮,https://www.youtube.com/watch?v=EsoPbOyB7rU,先探i投資,2026-08-28,2026-09-13,0.4,negative,影片 EsoPbOyB7rU 自動萃取，未核實；入 evidence_ledger 前需人工確認
3037,governance,欣興洗產地爭議屬個別事件，初階PCB占營收獲利比重不大，影響有限,https://www.youtube.com/watch?v=FItki1-O4k4,MVP財經生活頻道,2026-09-12,2026-09-13,0.5,neutral,影片 FItki1-O4k4 自動萃取，未核實；入 evidence_ledger 前需人工確認
8046,eps_revision,南電今明兩年EPS成長率172%，為ABF三雄中最高,https://www.youtube.com/watch?v=FItki1-O4k4,MVP財經生活頻道,2026-09-12,2026-09-13,0.55,positive,影片 FItki1-O4k4 自動萃取，未核實；入 evidence_ledger 前需人工確認
3189,eps_revision,景碩今明兩年EPS成長率142%(10.58→25.67元),https://www.youtube.com/watch?v=FItki1-O4k4,MVP財經生活頻道,2026-09-12,2026-09-13,0.5,positive,影片 FItki1-O4k4 自動萃取，未核實；入 evidence_ledger 前需人工確認
,other,7月創新高個股210家中101家連兩月創新高(約48%延續率),https://www.youtube.com/watch?v=FItki1-O4k4,MVP財經生活頻道,2026-09-12,2026-09-13,0.55,positive,影片 FItki1-O4k4 自動萃取，未核實；入 evidence_ledger 前需人工確認
2368,other,金像電為AI伺服器PCB主要供應商，基本面未因投信停損賣壓而惡化,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.55,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2360,other,致茂籌碼於半年線1730元附近由投信轉買超,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.5,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2606,eps_revision,裕民EPS逐季成長（Q1約1.17→Q2 2.34），外資連續買超,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.5,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2204,eps_revision,中華車EPS逐季成長（Q1約1.16→Q2 1.99），股價淨值比僅0.8倍,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.5,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2542,eps_revision,興富發受惠打房鬆綁，EPS逐季成長（Q1約1.12→Q2 1.28）,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.45,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2441,other,超豐大戶持股8月起回升，封測產能吃緊題材發酵,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.45,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
3305,other,昇貿大戶回補、低軌衛星錫膏概念題材,https://www.youtube.com/watch?v=JnNK1qrcPZI,MVP財經生活頻道,2026-08-29,2026-09-13,0.4,positive,影片 JnNK1qrcPZI 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,new_capacity,2奈米產能2026→2028年由5~6萬片擴至18萬片，5座新竹/高雄廠陸續放量,https://www.youtube.com/watch?v=KXi_Y09F2Nk,MVP財經生活頻道,2026-08-20,2026-09-13,0.55,positive,影片 KXi_Y09F2Nk 自動萃取，未核實；入 evidence_ledger 前需人工確認
1560,eps_revision,法人預估中砂明年EPS上看18.3元，受惠鑽石碟與再生晶圓雙引擎,https://www.youtube.com/watch?v=KXi_Y09F2Nk,MVP財經生活頻道,2026-08-20,2026-09-13,0.4,positive,影片 KXi_Y09F2Nk 自動萃取，未核實；入 evidence_ledger 前需人工確認
3680,eps_revision,法人預估家登明年EPS達20.7元、年增45.8%,https://www.youtube.com/watch?v=KXi_Y09F2Nk,MVP財經生活頻道,2026-08-20,2026-09-13,0.4,positive,影片 KXi_Y09F2Nk 自動萃取，未核實；入 evidence_ledger 前需人工確認
8028,new_capacity,昇陽半再生晶圓月產能年底達120萬片，中港廠Fab3B完全投產後續增，明年EPS估成長逾5成,https://www.youtube.com/watch?v=KXi_Y09F2Nk,MVP財經生活頻道,2026-08-20,2026-09-13,0.4,positive,影片 KXi_Y09F2Nk 自動萃取，未核實；入 evidence_ledger 前需人工確認
2327,order_visibility,MLCC庫存創史上新低(降約8%)，庫存金額成長,https://www.youtube.com/watch?v=L9I2rBZsub0,郭哲榮分析師-摩爾證券投顧,2026-09-04,2026-09-13,0.5,positive,影片 L9I2rBZsub0 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,new_product_mix,NAND控制晶片客製化韌體布局，EPS成長機會,https://www.youtube.com/watch?v=L9I2rBZsub0,郭哲榮分析師-摩爾證券投顧,2026-09-04,2026-09-13,0.45,positive,影片 L9I2rBZsub0 自動萃取，未核實；入 evidence_ledger 前需人工確認
6196,new_capacity,資本支出增加近2倍，受惠AI設備擴產,https://www.youtube.com/watch?v=L9I2rBZsub0,郭哲榮分析師-摩爾證券投顧,2026-09-04,2026-09-13,0.4,positive,影片 L9I2rBZsub0 自動萃取，未核實；入 evidence_ledger 前需人工確認
3532,other,矽晶圓明年可能全面缺貨，台勝科籌碼乾淨率先反映,https://www.youtube.com/watch?v=LGZLJtO7opk,郭哲榮分析師-摩爾證券投顧,2026-09-09,2026-09-13,0.45,positive,影片 LGZLJtO7opk 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,order_visibility,記憶體長約(LTA)報價低於現貨、供應商已鎖7成產能至2031年，缺貨非短週期現象,https://www.youtube.com/watch?v=LGZLJtO7opk,郭哲榮分析師-摩爾證券投顧,2026-09-09,2026-09-13,0.5,positive,影片 LGZLJtO7opk 自動萃取，未核實；入 evidence_ledger 前需人工確認
8299,eps_revision,Q2 EPS 118元創台股最高，記憶體上行週期未結束,https://www.youtube.com/watch?v=M02axsYw2Fs,郭哲榮分析師-摩爾證券投顧,2026-08-14,2026-09-13,0.55,positive,影片 M02axsYw2Fs 自動萃取，未核實；入 evidence_ledger 前需人工確認
2382,order_visibility,AI伺服器訂單能見度看到2028年，本益比不到11倍,https://www.youtube.com/watch?v=M02axsYw2Fs,郭哲榮分析師-摩爾證券投顧,2026-08-14,2026-09-13,0.5,positive,影片 M02axsYw2Fs 自動萃取，未核實；入 evidence_ledger 前需人工確認
5483,next_platform,矽晶圓可望複製ABF載板行情，未來數年缺貨,https://www.youtube.com/watch?v=M02axsYw2Fs,郭哲榮分析師-摩爾證券投顧,2026-08-14,2026-09-13,0.4,positive,影片 M02axsYw2Fs 自動萃取，未核實；入 evidence_ledger 前需人工確認
6488,next_platform,矽晶圓缺貨接力ABF行情，法人談及千元以上目標,https://www.youtube.com/watch?v=M02axsYw2Fs,郭哲榮分析師-摩爾證券投顧,2026-08-14,2026-09-13,0.4,positive,影片 M02axsYw2Fs 自動萃取，未核實；入 evidence_ledger 前需人工確認
2449,governance,京元電出售中國蘇州京隆科技，處分利益38.27億元挹注EPS並加發現金股息,https://www.youtube.com/watch?v=MFSkIsA8cgU,先探i投資,2026-09-11,2026-09-13,0.7,positive,影片 MFSkIsA8cgU 自動萃取，未核實；入 evidence_ledger 前需人工確認
2449,next_platform,京元電資本支出上修至500億元，聚焦AI/HPC先進測試產能（CoWoS後段測試）,https://www.youtube.com/watch?v=MFSkIsA8cgU,先探i投資,2026-09-11,2026-09-13,0.6,positive,影片 MFSkIsA8cgU 自動萃取，未核實；入 evidence_ledger 前需人工確認
2449,eps_revision,京元電上半年EPS 3.91元，法人估全年挑戰8~9元,https://www.youtube.com/watch?v=MFSkIsA8cgU,先探i投資,2026-09-11,2026-09-13,0.5,positive,影片 MFSkIsA8cgU 自動萃取，未核實；入 evidence_ledger 前需人工確認
3008,new_product_mix,切入CPO/FA/PMLA光通訊新產品線，搭配台積電COUPE 2027-2028年放量,https://www.youtube.com/watch?v=MuwJRE8GYwE,鈔錢部署–華視優選,2026-09-02,2026-09-13,0.5,positive,影片 MuwJRE8GYwE 自動萃取，未核實；入 evidence_ledger 前需人工確認
3008,eps_revision,明年EPS約200元，2028年為爆發年,https://www.youtube.com/watch?v=MuwJRE8GYwE,鈔錢部署–華視優選,2026-09-02,2026-09-13,0.45,positive,影片 MuwJRE8GYwE 自動萃取，未核實；入 evidence_ledger 前需人工確認
2454,order_visibility,聯發科TPU/ASIC訂單存在被超微(AMD)搶單風險(以Google案例為例),https://www.youtube.com/watch?v=Mv79TduY4nU,郭哲榮分析師-摩爾證券投顧,2026-08-20,2026-09-13,0.3,negative,影片 Mv79TduY4nU 自動萃取，未核實；入 evidence_ledger 前需人工確認
2454,order_visibility,"發行39億美元ECB,輝達認購9成,反映其對Google TPU與PC/NB晶片合作的關鍵地位",https://www.youtube.com/watch?v=O1TDaE7GqD4,鈔錢部署–華視優選,2026-09-09,2026-09-13,0.6,positive,影片 O1TDaE7GqD4 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,new_capacity,"明年資本支出市場預期上看1000億美元,惟受限設備與無塵室產能,既有產能與盟友更顯稀缺",https://www.youtube.com/watch?v=O1TDaE7GqD4,鈔錢部署–華視優選,2026-09-09,2026-09-13,0.5,positive,影片 O1TDaE7GqD4 自動萃取，未核實；入 evidence_ledger 前需人工確認
6488,order_visibility,"記憶體最晚明年中將嚴重缺貨,環球晶擴產可望滿足需求",https://www.youtube.com/watch?v=OMbYYc2xSZc,郭哲榮分析師-摩爾證券投顧,2026-08-10,2026-09-13,0.4,positive,影片 OMbYYc2xSZc 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,order_visibility,"台積電20廠滿載仍供不應求,Google/美光/欣興/戴爾齊聲喊AI算力/記憶體/載板缺貨",https://www.youtube.com/watch?v=PDbuVIM9aWk,郭哲榮分析師-摩爾證券投顧,2026-09-03,2026-09-13,0.4,positive,影片 PDbuVIM9aWk 自動萃取，未核實；入 evidence_ledger 前需人工確認
2454,other,"黃仁勳(NVIDIA)投資聯發科ASIC,郭哲榮稱「風口上的豬」,4000元附近再度買入",https://www.youtube.com/watch?v=PpNF8G8RBqk,郭哲榮分析師-摩爾證券投顧,2026-09-07,2026-09-13,0.3,positive,影片 PpNF8G8RBqk 自動萃取，未核實；入 evidence_ledger 前需人工確認
2603,order_visibility,美國線運價年增2.5-3倍，法人喊出目標價300元以上,https://www.youtube.com/watch?v=QIxslgqA3RU,鈔錢部署–華視優選,2026-08-28,2026-09-13,0.4,positive,影片 QIxslgqA3RU 自動萃取，未核實；入 evidence_ledger 前需人工確認
2408,other,配息率與法說透明度優於海外同業，估值相對便宜,https://www.youtube.com/watch?v=QIxslgqA3RU,鈔錢部署–華視優選,2026-08-28,2026-09-13,0.45,positive,影片 QIxslgqA3RU 自動萃取，未核實；入 evidence_ledger 前需人工確認
3481,next_platform,群創FOPLP高階封裝轉型，題材預估2027至2028年發酵,https://www.youtube.com/watch?v=QOFhYsXJiDk,鈔錢部署–華視優選,2026-08-27,2026-09-13,0.5,positive,影片 QOFhYsXJiDk 自動萃取，未核實；入 evidence_ledger 前需人工確認
2345,eps_revision,智邦EPS 113年20餘元→2026年近90元→2027年116元，長期投信認養,https://www.youtube.com/watch?v=QOFhYsXJiDk,鈔錢部署–華視優選,2026-08-27,2026-09-13,0.6,positive,影片 QOFhYsXJiDk 自動萃取，未核實；入 evidence_ledger 前需人工確認
2357,eps_revision,華碩EPS 53至57元，2Q法說超乎預期,https://www.youtube.com/watch?v=QOFhYsXJiDk,鈔錢部署–華視優選,2026-08-27,2026-09-13,0.55,positive,影片 QOFhYsXJiDk 自動萃取，未核實；入 evidence_ledger 前需人工確認
3017,other,奇鋐市值(約1.1兆)超越中華電信(約1兆),https://www.youtube.com/watch?v=QOFhYsXJiDk,鈔錢部署–華視優選,2026-08-27,2026-09-13,0.6,positive,影片 QOFhYsXJiDk 自動萃取，未核實；入 evidence_ledger 前需人工確認
3374,other,"精材籌碼輕,EPS微增有望挑戰500~1000元",https://www.youtube.com/watch?v=QgxU_rT6wDw,郭哲榮分析師-摩爾證券投顧,2026-08-26,2026-09-13,0.3,positive,影片 QgxU_rT6wDw 自動萃取，未核實；入 evidence_ledger 前需人工確認
00685L,other,00685L經理費0.3%為同類最低，10年累積報酬2541%顯著優於同業(2533%/2431%/2418%),https://www.youtube.com/watch?v=Qxhsluebj04,鈔錢部署–華視優選,2026-08-20,2026-09-13,0.6,positive,影片 Qxhsluebj04 自動萃取，未核實；入 evidence_ledger 前需人工確認
6669,eps_revision,法人估緯穎2028年EPS上看500多元(近6~7000),https://www.youtube.com/watch?v=R8eM7fBq3ok,鈔錢部署–華視優選,2026-08-23,2026-09-13,0.3,positive,影片 R8eM7fBq3ok 自動萃取，未核實；入 evidence_ledger 前需人工確認
2330,order_visibility,"輝達預期2027營收再增70%,agentic AI算力需求達15~100倍,對台積電先進封裝/CoWoS需求外溢",https://www.youtube.com/watch?v=S--vrQWugVI,尼可拉斯楊Live精,2026-08-29,2026-09-13,0.5,positive,影片 S--vrQWugVI 自動萃取，未核實；入 evidence_ledger 前需人工確認
NVDA,other,輝達財報毛利率下滑(75%→71~72%)但營收年增70%，記憶體漲價侵蝕毛利率但需求端仍強,https://www.youtube.com/watch?v=T7hxJSa-tDA,郭哲榮分析師-摩爾證券投顧,2026-08-27,2026-09-13,0.4,neutral,影片 T7hxJSa-tDA 自動萃取，未核實；入 evidence_ledger 前需人工確認
2317,eps_revision,鴻海法說會可能上修明年EPS看向20元,https://www.youtube.com/watch?v=UCatYJ01qfM,郭哲榮分析師-摩爾證券投顧,2026-08-11,2026-09-13,0.3,positive,影片 UCatYJ01qfM 自動萃取，未核實；入 evidence_ledger 前需人工確認
